--_BeginData_
NTU|Synesthesia|80000.000|80000.000|0E-16
NUS|Challenge Accepted|80000.000|80000.000|0E-16
NUS|L&W|80000.000|80000.000|0E-16
NUS|Cocacola|80000.000|80000.000|0E-16
NUS|rainbowx|80000.000|80000.000|0E-16
NTU|TurTur|80000.000|80000.000|0E-16
NTU|Team Clara|90000.000|90000.000|0E-16
NTU|Newbs|80000.000|80000.000|0E-16
RP|DREE|80000.000|80000.000|0E-16
NTU|ASPIRE|80000.000|80000.000|0E-16
NTU|Group No.1|80000.000|80000.000|0E-16
NTU|Investment Guru|80000.000|80000.000|0E-16
NTU|Edart|80000.000|80000.000|0E-16
NTU|Bullion |80000.000|80000.000|0E-16
NTU|Stockfockers|80000.000|80000.000|0E-16
NUS|NUSBIZ|80000.000|80000.000|0E-16
